Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
28161,Georgia,US,24-01-20,0,0
28162,Georgia,US,25-01-20,0,0
28163,Georgia,US,26-01-20,0,0
28164,Georgia,US,27-01-20,0,0
28165,Georgia,US,28-01-20,0,0
28166,Georgia,US,29-01-20,0,0
28167,Georgia,US,30-01-20,0,0
28168,Georgia,US,31-01-20,0,0
28169,Georgia,US,01-02-20,0,0
28170,Georgia,US,02-02-20,0,0
28171,Georgia,US,03-02-20,0,0
28172,Georgia,US,04-02-20,0,0
28173,Georgia,US,05-02-20,0,0
28174,Georgia,US,06-02-20,0,0
28175,Georgia,US,07-02-20,0,0
28176,Georgia,US,08-02-20,0,0
28177,Georgia,US,09-02-20,0,0
28178,Georgia,US,10-02-20,0,0
28179,Georgia,US,11-02-20,0,0
28180,Georgia,US,12-02-20,0,0
28181,Georgia,US,13-02-20,0,0
28182,Georgia,US,14-02-20,0,0
28183,Georgia,US,15-02-20,0,0
28184,Georgia,US,16-02-20,0,0
28185,Georgia,US,17-02-20,0,0
28186,Georgia,US,18-02-20,0,0
28187,Georgia,US,19-02-20,0,0
28188,Georgia,US,20-02-20,0,0
28189,Georgia,US,21-02-20,0,0
28190,Georgia,US,22-02-20,0,0
28191,Georgia,US,23-02-20,0,0
28192,Georgia,US,24-02-20,0,0
28193,Georgia,US,25-02-20,0,0
28194,Georgia,US,26-02-20,0,0
28195,Georgia,US,27-02-20,0,0
28196,Georgia,US,28-02-20,0,0
28197,Georgia,US,29-02-20,0,0
28198,Georgia,US,01-03-20,0,0
28199,Georgia,US,02-03-20,0,0
28200,Georgia,US,03-03-20,0,0
28201,Georgia,US,04-03-20,0,0
28202,Georgia,US,05-03-20,0,0
28203,Georgia,US,06-03-20,0,0
28204,Georgia,US,07-03-20,0,0
28205,Georgia,US,08-03-20,0,0
28206,Georgia,US,09-03-20,0,0
28615,Illinois,US,22-01-20,0,0
28616,Illinois,US,23-01-20,0,0
28617,Illinois,US,24-01-20,0,0
28618,Illinois,US,25-01-20,0,0
28619,Illinois,US,26-01-20,0,0
28620,Illinois,US,27-01-20,0,0
28621,Illinois,US,28-01-20,0,0
28622,Illinois,US,29-01-20,0,0
28623,Illinois,US,30-01-20,0,0
28624,Illinois,US,31-01-20,0,0
28625,Illinois,US,01-02-20,0,0
28626,Illinois,US,02-02-20,0,0
28627,Illinois,US,03-02-20,0,0
28628,Illinois,US,04-02-20,0,0
28629,Illinois,US,05-02-20,0,0
28630,Illinois,US,06-02-20,0,0
28631,Illinois,US,07-02-20,0,0
28632,Illinois,US,08-02-20,0,0
28633,Illinois,US,09-02-20,0,0
28634,Illinois,US,10-02-20,0,0
28635,Illinois,US,11-02-20,0,0
28636,Illinois,US,12-02-20,0,0
28637,Illinois,US,13-02-20,0,0
28638,Illinois,US,14-02-20,0,0
28639,Illinois,US,15-02-20,0,0
28640,Illinois,US,16-02-20,0,0
28641,Illinois,US,17-02-20,0,0
28642,Illinois,US,18-02-20,0,0
28643,Illinois,US,19-02-20,0,0
28644,Illinois,US,20-02-20,0,0
28645,Illinois,US,21-02-20,0,0
28646,Illinois,US,22-02-20,0,0
28647,Illinois,US,23-02-20,0,0
28648,Illinois,US,24-02-20,0,0
28649,Illinois,US,25-02-20,0,0
28650,Illinois,US,26-02-20,0,0
28651,Illinois,US,27-02-20,0,0
28652,Illinois,US,28-02-20,0,0
28653,Illinois,US,29-02-20,0,0
28654,Illinois,US,01-03-20,0,0
28655,Illinois,US,02-03-20,0,0
28656,Illinois,US,03-03-20,0,0
28657,Illinois,US,04-03-20,0,0
28658,Illinois,US,05-03-20,0,0
28659,Illinois,US,06-03-20,0,0
28660,Illinois,US,07-03-20,0,0
28661,Illinois,US,08-03-20,0,0
28662,Illinois,US,09-03-20,0,0
28729,Indiana,US,22-01-20,0,0
28730,Indiana,US,23-01-20,0,0
28731,Indiana,US,24-01-20,0,0
28732,Indiana,US,25-01-20,0,0
28733,Indiana,US,26-01-20,0,0
28734,Indiana,US,27-01-20,0,0
28735,Indiana,US,28-01-20,0,0
28736,Indiana,US,29-01-20,0,0
28737,Indiana,US,30-01-20,0,0
28738,Indiana,US,31-01-20,0,0
28739,Indiana,US,01-02-20,0,0
28740,Indiana,US,02-02-20,0,0
28741,Indiana,US,03-02-20,0,0
28742,Indiana,US,04-02-20,0,0
28743,Indiana,US,05-02-20,0,0
28744,Indiana,US,06-02-20,0,0
28745,Indiana,US,07-02-20,0,0
28746,Indiana,US,08-02-20,0,0
28747,Indiana,US,09-02-20,0,0
28748,Indiana,US,10-02-20,0,0
28749,Indiana,US,11-02-20,0,0
28750,Indiana,US,12-02-20,0,0
28751,Indiana,US,13-02-20,0,0
28752,Indiana,US,14-02-20,0,0
28753,Indiana,US,15-02-20,0,0
28754,Indiana,US,16-02-20,0,0
28755,Indiana,US,17-02-20,0,0
28756,Indiana,US,18-02-20,0,0
28757,Indiana,US,19-02-20,0,0
28758,Indiana,US,20-02-20,0,0
28759,Indiana,US,21-02-20,0,0
28760,Indiana,US,22-02-20,0,0
28761,Indiana,US,23-02-20,0,0
28762,Indiana,US,24-02-20,0,0
28763,Indiana,US,25-02-20,0,0
28764,Indiana,US,26-02-20,0,0
28765,Indiana,US,27-02-20,0,0
28766,Indiana,US,28-02-20,0,0
28767,Indiana,US,29-02-20,0,0
28768,Indiana,US,01-03-20,0,0
28769,Indiana,US,02-03-20,0,0
28770,Indiana,US,03-03-20,0,0
28771,Indiana,US,04-03-20,0,0
28772,Indiana,US,05-03-20,0,0
28773,Indiana,US,06-03-20,0,0
28774,Indiana,US,07-03-20,0,0
28775,Indiana,US,08-03-20,0,0
28776,Indiana,US,09-03-20,0,0
29185,Louisiana,US,22-01-20,0,0
29186,Louisiana,US,23-01-20,0,0
29187,Louisiana,US,24-01-20,0,0
29188,Louisiana,US,25-01-20,0,0
29189,Louisiana,US,26-01-20,0,0
29190,Louisiana,US,27-01-20,0,0
29191,Louisiana,US,28-01-20,0,0
29192,Louisiana,US,29-01-20,0,0
29193,Louisiana,US,30-01-20,0,0
29194,Louisiana,US,31-01-20,0,0
29195,Louisiana,US,01-02-20,0,0
29196,Louisiana,US,02-02-20,0,0
29197,Louisiana,US,03-02-20,0,0
29198,Louisiana,US,04-02-20,0,0
29199,Louisiana,US,05-02-20,0,0
29200,Louisiana,US,06-02-20,0,0
29201,Louisiana,US,07-02-20,0,0
29202,Louisiana,US,08-02-20,0,0
29203,Louisiana,US,09-02-20,0,0
29204,Louisiana,US,10-02-20,0,0
29205,Louisiana,US,11-02-20,0,0
29206,Louisiana,US,12-02-20,0,0
29207,Louisiana,US,13-02-20,0,0
29208,Louisiana,US,14-02-20,0,0
29209,Louisiana,US,15-02-20,0,0
29210,Louisiana,US,16-02-20,0,0
29211,Louisiana,US,17-02-20,0,0
29212,Louisiana,US,18-02-20,0,0
29213,Louisiana,US,19-02-20,0,0
29214,Louisiana,US,20-02-20,0,0
29215,Louisiana,US,21-02-20,0,0
29216,Louisiana,US,22-02-20,0,0
29217,Louisiana,US,23-02-20,0,0
29218,Louisiana,US,24-02-20,0,0
29219,Louisiana,US,25-02-20,0,0
29220,Louisiana,US,26-02-20,0,0
29221,Louisiana,US,27-02-20,0,0
29222,Louisiana,US,28-02-20,0,0
29223,Louisiana,US,29-02-20,0,0
29224,Louisiana,US,01-03-20,0,0
29225,Louisiana,US,02-03-20,0,0
29226,Louisiana,US,03-03-20,0,0
29227,Louisiana,US,04-03-20,0,0
29228,Louisiana,US,05-03-20,0,0
29229,Louisiana,US,06-03-20,0,0
29230,Louisiana,US,07-03-20,0,0
29231,Louisiana,US,08-03-20,0,0
29232,Louisiana,US,09-03-20,0,0
29413,Maryland,US,22-01-20,0,0
29414,Maryland,US,23-01-20,0,0
29415,Maryland,US,24-01-20,0,0
29416,Maryland,US,25-01-20,0,0
29417,Maryland,US,26-01-20,0,0
29418,Maryland,US,27-01-20,0,0
29419,Maryland,US,28-01-20,0,0
29420,Maryland,US,29-01-20,0,0
29421,Maryland,US,30-01-20,0,0
29422,Maryland,US,31-01-20,0,0
29423,Maryland,US,01-02-20,0,0
29424,Maryland,US,02-02-20,0,0
29425,Maryland,US,03-02-20,0,0
29426,Maryland,US,04-02-20,0,0
29427,Maryland,US,05-02-20,0,0
29428,Maryland,US,06-02-20,0,0
29429,Maryland,US,07-02-20,0,0
29430,Maryland,US,08-02-20,0,0
29431,Maryland,US,09-02-20,0,0
29432,Maryland,US,10-02-20,0,0
29433,Maryland,US,11-02-20,0,0
29434,Maryland,US,12-02-20,0,0
29435,Maryland,US,13-02-20,0,0
29436,Maryland,US,14-02-20,0,0
29437,Maryland,US,15-02-20,0,0
29438,Maryland,US,16-02-20,0,0
29439,Maryland,US,17-02-20,0,0
29440,Maryland,US,18-02-20,0,0
29441,Maryland,US,19-02-20,0,0
29442,Maryland,US,20-02-20,0,0
29443,Maryland,US,21-02-20,0,0
29444,Maryland,US,22-02-20,0,0
29445,Maryland,US,23-02-20,0,0
29446,Maryland,US,24-02-20,0,0
29447,Maryland,US,25-02-20,0,0
29448,Maryland,US,26-02-20,0,0
29449,Maryland,US,27-02-20,0,0
29450,Maryland,US,28-02-20,0,0
29451,Maryland,US,29-02-20,0,0
29452,Maryland,US,01-03-20,0,0
29453,Maryland,US,02-03-20,0,0
29454,Maryland,US,03-03-20,0,0
29455,Maryland,US,04-03-20,0,0
29456,Maryland,US,05-03-20,0,0
29457,Maryland,US,06-03-20,0,0
29458,Maryland,US,07-03-20,0,0
29459,Maryland,US,08-03-20,0,0
29460,Maryland,US,09-03-20,0,0
29527,Massachusetts,US,22-01-20,0,0
29528,Massachusetts,US,23-01-20,0,0
29529,Massachusetts,US,24-01-20,0,0
29530,Massachusetts,US,25-01-20,0,0
29531,Massachusetts,US,26-01-20,0,0
29532,Massachusetts,US,27-01-20,0,0
29533,Massachusetts,US,28-01-20,0,0
29534,Massachusetts,US,29-01-20,0,0
29535,Massachusetts,US,30-01-20,0,0
29536,Massachusetts,US,31-01-20,0,0
29537,Massachusetts,US,01-02-20,0,0
29538,Massachusetts,US,02-02-20,0,0
29539,Massachusetts,US,03-02-20,0,0
29540,Massachusetts,US,04-02-20,0,0
29541,Massachusetts,US,05-02-20,0,0
29542,Massachusetts,US,06-02-20,0,0
29543,Massachusetts,US,07-02-20,0,0
29544,Massachusetts,US,08-02-20,0,0
29545,Massachusetts,US,09-02-20,0,0
29546,Massachusetts,US,10-02-20,0,0
29547,Massachusetts,US,11-02-20,0,0
29548,Massachusetts,US,12-02-20,0,0
29549,Massachusetts,US,13-02-20,0,0
29550,Massachusetts,US,14-02-20,0,0
29551,Massachusetts,US,15-02-20,0,0
29552,Massachusetts,US,16-02-20,0,0
29553,Massachusetts,US,17-02-20,0,0
29554,Massachusetts,US,18-02-20,0,0
29555,Massachusetts,US,19-02-20,0,0
29556,Massachusetts,US,20-02-20,0,0
29557,Massachusetts,US,21-02-20,0,0
29558,Massachusetts,US,22-02-20,0,0
29559,Massachusetts,US,23-02-20,0,0
29560,Massachusetts,US,24-02-20,0,0
29561,Massachusetts,US,25-02-20,0,0
29562,Massachusetts,US,26-02-20,0,0
29563,Massachusetts,US,27-02-20,0,0
29564,Massachusetts,US,28-02-20,0,0
29565,Massachusetts,US,29-02-20,0,0
29566,Massachusetts,US,01-03-20,0,0
29567,Massachusetts,US,02-03-20,0,0
29568,Massachusetts,US,03-03-20,0,0
29569,Massachusetts,US,04-03-20,0,0
29570,Massachusetts,US,05-03-20,0,0
29571,Massachusetts,US,06-03-20,0,0
29572,Massachusetts,US,07-03-20,0,0
29573,Massachusetts,US,08-03-20,0,0
29574,Massachusetts,US,09-03-20,0,0
29641,Michigan,US,22-01-20,0,0
29642,Michigan,US,23-01-20,0,0
29643,Michigan,US,24-01-20,0,0
29644,Michigan,US,25-01-20,0,0
29645,Michigan,US,26-01-20,0,0
29646,Michigan,US,27-01-20,0,0
29647,Michigan,US,28-01-20,0,0
29648,Michigan,US,29-01-20,0,0
29649,Michigan,US,30-01-20,0,0
29650,Michigan,US,31-01-20,0,0
29651,Michigan,US,01-02-20,0,0
29652,Michigan,US,02-02-20,0,0
29653,Michigan,US,03-02-20,0,0
29654,Michigan,US,04-02-20,0,0
29655,Michigan,US,05-02-20,0,0
29656,Michigan,US,06-02-20,0,0
29657,Michigan,US,07-02-20,0,0
29658,Michigan,US,08-02-20,0,0
29659,Michigan,US,09-02-20,0,0
29660,Michigan,US,10-02-20,0,0
29661,Michigan,US,11-02-20,0,0
29662,Michigan,US,12-02-20,0,0
29663,Michigan,US,13-02-20,0,0
29664,Michigan,US,14-02-20,0,0
29665,Michigan,US,15-02-20,0,0
29666,Michigan,US,16-02-20,0,0
29667,Michigan,US,17-02-20,0,0
29668,Michigan,US,18-02-20,0,0
29669,Michigan,US,19-02-20,0,0
29670,Michigan,US,20-02-20,0,0
29671,Michigan,US,21-02-20,0,0
29672,Michigan,US,22-02-20,0,0
29673,Michigan,US,23-02-20,0,0
29674,Michigan,US,24-02-20,0,0
29675,Michigan,US,25-02-20,0,0
29676,Michigan,US,26-02-20,0,0
29677,Michigan,US,27-02-20,0,0
29678,Michigan,US,28-02-20,0,0
29679,Michigan,US,29-02-20,0,0
29680,Michigan,US,01-03-20,0,0
29681,Michigan,US,02-03-20,0,0
29682,Michigan,US,03-03-20,0,0
29683,Michigan,US,04-03-20,0,0
29684,Michigan,US,05-03-20,0,0
29685,Michigan,US,06-03-20,0,0
29686,Michigan,US,07-03-20,0,0
29687,Michigan,US,08-03-20,0,0
29688,Michigan,US,09-03-20,0,0
29689,Michigan,US,10-03-20,0,0
30553,New Jersey,US,22-01-20,0,0
30554,New Jersey,US,23-01-20,0,0
30555,New Jersey,US,24-01-20,0,0
30556,New Jersey,US,25-01-20,0,0
30557,New Jersey,US,26-01-20,0,0
30558,New Jersey,US,27-01-20,0,0
30559,New Jersey,US,28-01-20,0,0
30560,New Jersey,US,29-01-20,0,0
30561,New Jersey,US,30-01-20,0,0
30562,New Jersey,US,31-01-20,0,0
30563,New Jersey,US,01-02-20,0,0
30564,New Jersey,US,02-02-20,0,0
30565,New Jersey,US,03-02-20,0,0
30566,New Jersey,US,04-02-20,0,0
30567,New Jersey,US,05-02-20,0,0
30568,New Jersey,US,06-02-20,0,0
30569,New Jersey,US,07-02-20,0,0
30570,New Jersey,US,08-02-20,0,0
30571,New Jersey,US,09-02-20,0,0
30572,New Jersey,US,10-02-20,0,0
30573,New Jersey,US,11-02-20,0,0
30574,New Jersey,US,12-02-20,0,0
30575,New Jersey,US,13-02-20,0,0
30576,New Jersey,US,14-02-20,0,0
30577,New Jersey,US,15-02-20,0,0
30578,New Jersey,US,16-02-20,0,0
30579,New Jersey,US,17-02-20,0,0
30580,New Jersey,US,18-02-20,0,0
30581,New Jersey,US,19-02-20,0,0
30582,New Jersey,US,20-02-20,0,0
30583,New Jersey,US,21-02-20,0,0
30584,New Jersey,US,22-02-20,0,0
30585,New Jersey,US,23-02-20,0,0
30586,New Jersey,US,24-02-20,0,0
30587,New Jersey,US,25-02-20,0,0
30588,New Jersey,US,26-02-20,0,0
30589,New Jersey,US,27-02-20,0,0
30590,New Jersey,US,28-02-20,0,0
30591,New Jersey,US,29-02-20,0,0
30592,New Jersey,US,01-03-20,0,0
30593,New Jersey,US,02-03-20,0,0
30594,New Jersey,US,03-03-20,0,0
30595,New Jersey,US,04-03-20,0,0
30596,New Jersey,US,05-03-20,0,0
30597,New Jersey,US,06-03-20,0,0
30598,New Jersey,US,07-03-20,0,0
30599,New Jersey,US,08-03-20,0,0
30600,New Jersey,US,09-03-20,0,0
30781,New York,US,22-01-20,0,0
30782,New York,US,23-01-20,0,0
30783,New York,US,24-01-20,0,0
30784,New York,US,25-01-20,0,0
30785,New York,US,26-01-20,0,0
30786,New York,US,27-01-20,0,0
30787,New York,US,28-01-20,0,0
30788,New York,US,29-01-20,0,0
30789,New York,US,30-01-20,0,0
30790,New York,US,31-01-20,0,0
30791,New York,US,01-02-20,0,0
30792,New York,US,02-02-20,0,0
30793,New York,US,03-02-20,0,0
30794,New York,US,04-02-20,0,0
30795,New York,US,05-02-20,0,0
30796,New York,US,06-02-20,0,0
30797,New York,US,07-02-20,0,0
30798,New York,US,08-02-20,0,0
30799,New York,US,09-02-20,0,0
30800,New York,US,10-02-20,0,0
30801,New York,US,11-02-20,0,0
30802,New York,US,12-02-20,0,0
30803,New York,US,13-02-20,0,0
30804,New York,US,14-02-20,0,0
30805,New York,US,15-02-20,0,0
30806,New York,US,16-02-20,0,0
30807,New York,US,17-02-20,0,0
30808,New York,US,18-02-20,0,0
30809,New York,US,19-02-20,0,0
30810,New York,US,20-02-20,0,0
30811,New York,US,21-02-20,0,0
30812,New York,US,22-02-20,0,0
30813,New York,US,23-02-20,0,0
30814,New York,US,24-02-20,0,0
30815,New York,US,25-02-20,0,0
30816,New York,US,26-02-20,0,0
30817,New York,US,27-02-20,0,0
30818,New York,US,28-02-20,0,0
30819,New York,US,29-02-20,0,0
30820,New York,US,01-03-20,0,0
30821,New York,US,02-03-20,0,0
30822,New York,US,03-03-20,0,0
30823,New York,US,04-03-20,0,0
30824,New York,US,05-03-20,0,0
30825,New York,US,06-03-20,0,0
30826,New York,US,07-03-20,0,0
30827,New York,US,08-03-20,0,0
30828,New York,US,09-03-20,0,0
30895,North Carolina,US,22-01-20,0,0
30896,North Carolina,US,23-01-20,0,0
30897,North Carolina,US,24-01-20,0,0
30898,North Carolina,US,25-01-20,0,0
30899,North Carolina,US,26-01-20,0,0
30900,North Carolina,US,27-01-20,0,0
30901,North Carolina,US,28-01-20,0,0
30902,North Carolina,US,29-01-20,0,0
30903,North Carolina,US,30-01-20,0,0
30904,North Carolina,US,31-01-20,0,0
30905,North Carolina,US,01-02-20,0,0
30906,North Carolina,US,02-02-20,0,0
30907,North Carolina,US,03-02-20,0,0
30908,North Carolina,US,04-02-20,0,0
30909,North Carolina,US,05-02-20,0,0
30910,North Carolina,US,06-02-20,0,0
30911,North Carolina,US,07-02-20,0,0
30912,North Carolina,US,08-02-20,0,0
30913,North Carolina,US,09-02-20,0,0
30914,North Carolina,US,10-02-20,0,0
30915,North Carolina,US,11-02-20,0,0
30916,North Carolina,US,12-02-20,0,0
30917,North Carolina,US,13-02-20,0,0
30918,North Carolina,US,14-02-20,0,0
30919,North Carolina,US,15-02-20,0,0
30920,North Carolina,US,16-02-20,0,0
30921,North Carolina,US,17-02-20,0,0
30922,North Carolina,US,18-02-20,0,0
30923,North Carolina,US,19-02-20,0,0
30924,North Carolina,US,20-02-20,0,0
30925,North Carolina,US,21-02-20,0,0
30926,North Carolina,US,22-02-20,0,0
30927,North Carolina,US,23-02-20,0,0
30928,North Carolina,US,24-02-20,0,0
30929,North Carolina,US,25-02-20,0,0
30930,North Carolina,US,26-02-20,0,0
30931,North Carolina,US,27-02-20,0,0
30932,North Carolina,US,28-02-20,0,0
30933,North Carolina,US,29-02-20,0,0
30934,North Carolina,US,01-03-20,0,0
30935,North Carolina,US,02-03-20,0,0
30936,North Carolina,US,03-03-20,0,0
30937,North Carolina,US,04-03-20,0,0
30938,North Carolina,US,05-03-20,0,0
30939,North Carolina,US,06-03-20,0,0
30940,North Carolina,US,07-03-20,0,0
30941,North Carolina,US,08-03-20,0,0
30942,North Carolina,US,09-03-20,0,0
31123,Ohio,US,22-01-20,0,0
31124,Ohio,US,23-01-20,0,0
31125,Ohio,US,24-01-20,0,0
31126,Ohio,US,25-01-20,0,0
31127,Ohio,US,26-01-20,0,0
31128,Ohio,US,27-01-20,0,0
31129,Ohio,US,28-01-20,0,0
31130,Ohio,US,29-01-20,0,0
31131,Ohio,US,30-01-20,0,0
31132,Ohio,US,31-01-20,0,0
31133,Ohio,US,01-02-20,0,0
31134,Ohio,US,02-02-20,0,0
31135,Ohio,US,03-02-20,0,0
31136,Ohio,US,04-02-20,0,0
31137,Ohio,US,05-02-20,0,0
31138,Ohio,US,06-02-20,0,0
31139,Ohio,US,07-02-20,0,0
31140,Ohio,US,08-02-20,0,0
31141,Ohio,US,09-02-20,0,0
31142,Ohio,US,10-02-20,0,0
31143,Ohio,US,11-02-20,0,0
31144,Ohio,US,12-02-20,0,0
31145,Ohio,US,13-02-20,0,0
31146,Ohio,US,14-02-20,0,0
31147,Ohio,US,15-02-20,0,0
31148,Ohio,US,16-02-20,0,0
31149,Ohio,US,17-02-20,0,0
31150,Ohio,US,18-02-20,0,0
31151,Ohio,US,19-02-20,0,0
31152,Ohio,US,20-02-20,0,0
31153,Ohio,US,21-02-20,0,0
31154,Ohio,US,22-02-20,0,0
31155,Ohio,US,23-02-20,0,0
31156,Ohio,US,24-02-20,0,0
31157,Ohio,US,25-02-20,0,0
31158,Ohio,US,26-02-20,0,0
31159,Ohio,US,27-02-20,0,0
31160,Ohio,US,28-02-20,0,0
31161,Ohio,US,29-02-20,0,0
31162,Ohio,US,01-03-20,0,0
31163,Ohio,US,02-03-20,0,0
31164,Ohio,US,03-03-20,0,0
31165,Ohio,US,04-03-20,0,0
31166,Ohio,US,05-03-20,0,0
31167,Ohio,US,06-03-20,0,0
31168,Ohio,US,07-03-20,0,0
31169,Ohio,US,08-03-20,0,0
31170,Ohio,US,09-03-20,0,0
31465,Pennsylvania,US,22-01-20,0,0
31466,Pennsylvania,US,23-01-20,0,0
31467,Pennsylvania,US,24-01-20,0,0
31468,Pennsylvania,US,25-01-20,0,0
31469,Pennsylvania,US,26-01-20,0,0
31470,Pennsylvania,US,27-01-20,0,0
31471,Pennsylvania,US,28-01-20,0,0
31472,Pennsylvania,US,29-01-20,0,0
31473,Pennsylvania,US,30-01-20,0,0
31474,Pennsylvania,US,31-01-20,0,0
31475,Pennsylvania,US,01-02-20,0,0
31476,Pennsylvania,US,02-02-20,0,0
31477,Pennsylvania,US,03-02-20,0,0
31478,Pennsylvania,US,04-02-20,0,0
31479,Pennsylvania,US,05-02-20,0,0
31480,Pennsylvania,US,06-02-20,0,0
31481,Pennsylvania,US,07-02-20,0,0
31482,Pennsylvania,US,08-02-20,0,0
31483,Pennsylvania,US,09-02-20,0,0
31484,Pennsylvania,US,10-02-20,0,0
31485,Pennsylvania,US,11-02-20,0,0
31486,Pennsylvania,US,12-02-20,0,0
31487,Pennsylvania,US,13-02-20,0,0
31488,Pennsylvania,US,14-02-20,0,0
31489,Pennsylvania,US,15-02-20,0,0
31490,Pennsylvania,US,16-02-20,0,0
31491,Pennsylvania,US,17-02-20,0,0
31492,Pennsylvania,US,18-02-20,0,0
31493,Pennsylvania,US,19-02-20,0,0
31494,Pennsylvania,US,20-02-20,0,0
31495,Pennsylvania,US,21-02-20,0,0
31496,Pennsylvania,US,22-02-20,0,0
31497,Pennsylvania,US,23-02-20,0,0
31498,Pennsylvania,US,24-02-20,0,0
31499,Pennsylvania,US,25-02-20,0,0
31500,Pennsylvania,US,26-02-20,0,0
31501,Pennsylvania,US,27-02-20,0,0
31502,Pennsylvania,US,28-02-20,0,0
31503,Pennsylvania,US,29-02-20,0,0
31504,Pennsylvania,US,01-03-20,0,0
31505,Pennsylvania,US,02-03-20,0,0
31506,Pennsylvania,US,03-03-20,0,0
31507,Pennsylvania,US,04-03-20,0,0
31508,Pennsylvania,US,05-03-20,0,0
31509,Pennsylvania,US,06-03-20,0,0
31510,Pennsylvania,US,07-03-20,0,0
31511,Pennsylvania,US,08-03-20,0,0
31512,Pennsylvania,US,09-03-20,0,0
32035,Tennessee,US,22-01-20,0,0
32036,Tennessee,US,23-01-20,0,0
32037,Tennessee,US,24-01-20,0,0
32038,Tennessee,US,25-01-20,0,0
32039,Tennessee,US,26-01-20,0,0
32040,Tennessee,US,27-01-20,0,0
32041,Tennessee,US,28-01-20,0,0
32042,Tennessee,US,29-01-20,0,0
32043,Tennessee,US,30-01-20,0,0
32044,Tennessee,US,31-01-20,0,0
32045,Tennessee,US,01-02-20,0,0
32046,Tennessee,US,02-02-20,0,0
32047,Tennessee,US,03-02-20,0,0
32048,Tennessee,US,04-02-20,0,0
32049,Tennessee,US,05-02-20,0,0
32050,Tennessee,US,06-02-20,0,0
32051,Tennessee,US,07-02-20,0,0
32052,Tennessee,US,08-02-20,0,0
32053,Tennessee,US,09-02-20,0,0
32054,Tennessee,US,10-02-20,0,0
32055,Tennessee,US,11-02-20,0,0
32056,Tennessee,US,12-02-20,0,0
32057,Tennessee,US,13-02-20,0,0
32058,Tennessee,US,14-02-20,0,0
32059,Tennessee,US,15-02-20,0,0
32060,Tennessee,US,16-02-20,0,0
32061,Tennessee,US,17-02-20,0,0
32062,Tennessee,US,18-02-20,0,0
32063,Tennessee,US,19-02-20,0,0
32064,Tennessee,US,20-02-20,0,0
32065,Tennessee,US,21-02-20,0,0
32066,Tennessee,US,22-02-20,0,0
32067,Tennessee,US,23-02-20,0,0
32068,Tennessee,US,24-02-20,0,0
32069,Tennessee,US,25-02-20,0,0
32070,Tennessee,US,26-02-20,0,0
32071,Tennessee,US,27-02-20,0,0
32072,Tennessee,US,28-02-20,0,0
32073,Tennessee,US,29-02-20,0,0
32074,Tennessee,US,01-03-20,0,0
32075,Tennessee,US,02-03-20,0,0
32076,Tennessee,US,03-03-20,0,0
32077,Tennessee,US,04-03-20,0,0
32078,Tennessee,US,05-03-20,0,0
32079,Tennessee,US,06-03-20,0,0
32080,Tennessee,US,07-03-20,0,0
32081,Tennessee,US,08-03-20,0,0
32082,Tennessee,US,09-03-20,0,0
32149,Texas,US,22-01-20,0,0
32150,Texas,US,23-01-20,0,0
32151,Texas,US,24-01-20,0,0
32152,Texas,US,25-01-20,0,0
32153,Texas,US,26-01-20,0,0
32154,Texas,US,27-01-20,0,0
32155,Texas,US,28-01-20,0,0
32156,Texas,US,29-01-20,0,0
32157,Texas,US,30-01-20,0,0
32158,Texas,US,31-01-20,0,0
32159,Texas,US,01-02-20,0,0
32160,Texas,US,02-02-20,0,0
32161,Texas,US,03-02-20,0,0
32162,Texas,US,04-02-20,0,0
32163,Texas,US,05-02-20,0,0
32164,Texas,US,06-02-20,0,0
32165,Texas,US,07-02-20,0,0
32166,Texas,US,08-02-20,0,0
32167,Texas,US,09-02-20,0,0
32168,Texas,US,10-02-20,0,0
32169,Texas,US,11-02-20,0,0
32170,Texas,US,12-02-20,0,0
32171,Texas,US,13-02-20,0,0
32172,Texas,US,14-02-20,0,0
32173,Texas,US,15-02-20,0,0
32174,Texas,US,16-02-20,0,0
32175,Texas,US,17-02-20,0,0
32176,Texas,US,18-02-20,0,0
32177,Texas,US,19-02-20,0,0
32178,Texas,US,20-02-20,0,0
32179,Texas,US,21-02-20,0,0
32180,Texas,US,22-02-20,0,0
32181,Texas,US,23-02-20,0,0
32182,Texas,US,24-02-20,0,0
32183,Texas,US,25-02-20,0,0
32184,Texas,US,26-02-20,0,0
32185,Texas,US,27-02-20,0,0
32186,Texas,US,28-02-20,0,0
32187,Texas,US,29-02-20,0,0
32188,Texas,US,01-03-20,0,0
32189,Texas,US,02-03-20,0,0
32190,Texas,US,03-03-20,0,0
32191,Texas,US,04-03-20,0,0
32192,Texas,US,05-03-20,0,0
32193,Texas,US,06-03-20,0,0
32194,Texas,US,07-03-20,0,0
32195,Texas,US,08-03-20,0,0
32196,Texas,US,09-03-20,0,0
32605,Virginia,US,22-01-20,0,0
32606,Virginia,US,23-01-20,0,0
32607,Virginia,US,24-01-20,0,0
32608,Virginia,US,25-01-20,0,0
32609,Virginia,US,26-01-20,0,0
32610,Virginia,US,27-01-20,0,0
32611,Virginia,US,28-01-20,0,0
32612,Virginia,US,29-01-20,0,0
32613,Virginia,US,30-01-20,0,0
32614,Virginia,US,31-01-20,0,0
32615,Virginia,US,01-02-20,0,0
32616,Virginia,US,02-02-20,0,0
32617,Virginia,US,03-02-20,0,0
